record_id,region,trending_date,category_title,videos_count
10090,United States,2018-01-16 00:00:00.000000,Entertainment,88
10091,United States,2018-01-17 00:00:00.000000,Entertainment,90
10092,United States,2018-01-18 00:00:00.000000,Entertainment,76
10093,United States,2018-01-19 00:00:00.000000,Entertainment,78
10094,United States,2018-01-20 00:00:00.000000,Entertainment,88
10095,United States,2018-01-21 00:00:00.000000,Entertainment,86
10096,United States,2018-01-22 00:00:00.000000,Entertainment,80
10097,United States,2018-01-23 00:00:00.000000,Entertainment,82
10098,United States,2018-01-24 00:00:00.000000,Entertainment,84
10099,United States,2018-01-25 00:00:00.000000,Entertainment,90
10100,United States,2018-01-26 00:00:00.000000,Entertainment,94
10101,United States,2018-01-27 00:00:00.000000,Entertainment,88
10102,United States,2018-01-28 00:00:00.000000,Entertainment,86
10103,United States,2018-01-29 00:00:00.000000,Entertainment,82
10104,United States,2018-01-30 00:00:00.000000,Entertainment,82
10105,United States,2018-01-31 00:00:00.000000,Entertainment,84
10106,United States,2018-02-01 00:00:00.000000,Entertainment,84
10107,United States,2018-02-02 00:00:00.000000,Entertainment,86
10108,United States,2018-02-03 00:00:00.000000,Entertainment,92
10109,United States,2018-02-04 00:00:00.000000,Entertainment,98
10110,United States,2018-02-05 00:00:00.000000,Entertainment,102
10111,United States,2018-02-06 00:00:00.000000,Entertainment,98
10112,United States,2018-02-07 00:00:00.000000,Entertainment,96
10113,United States,2018-02-08 00:00:00.000000,Entertainment,92
10114,United States,2018-02-09 00:00:00.000000,Entertainment,88
10115,United States,2018-02-10 00:00:00.000000,Entertainment,80
10116,United States,2018-02-11 00:00:00.000000,Entertainment,80
10117,United States,2018-02-12 00:00:00.000000,Entertainment,82
10118,United States,2018-02-13 00:00:00.000000,Entertainment,84
10119,United States,2018-02-14 00:00:00.000000,Entertainment,90
10120,United States,2018-02-15 00:00:00.000000,Entertainment,84
10121,United States,2018-02-16 00:00:00.000000,Entertainment,74
10122,United States,2018-02-17 00:00:00.000000,Entertainment,78
10123,United States,2018-02-18 00:00:00.000000,Entertainment,76
10124,United States,2018-02-19 00:00:00.000000,Entertainment,82
10125,United States,2018-02-20 00:00:00.000000,Entertainment,82
10126,United States,2018-02-21 00:00:00.000000,Entertainment,84
10127,United States,2018-02-22 00:00:00.000000,Entertainment,90
10128,United States,2018-02-23 00:00:00.000000,Entertainment,80
10129,United States,2018-02-24 00:00:00.000000,Entertainment,86
10130,United States,2018-02-25 00:00:00.000000,Entertainment,86
10131,United States,2018-02-26 00:00:00.000000,Entertainment,86
10132,United States,2018-02-27 00:00:00.000000,Entertainment,78
10133,United States,2018-02-28 00:00:00.000000,Entertainment,84
10134,United States,2018-03-01 00:00:00.000000,Entertainment,80
10135,United States,2018-03-02 00:00:00.000000,Entertainment,74
10136,United States,2018-03-03 00:00:00.000000,Entertainment,80
10137,United States,2018-03-04 00:00:00.000000,Entertainment,78
10138,United States,2018-03-05 00:00:00.000000,Entertainment,82
10139,United States,2018-03-06 00:00:00.000000,Entertainment,82
10140,United States,2018-03-07 00:00:00.000000,Entertainment,82
10141,United States,2018-03-08 00:00:00.000000,Entertainment,86
10142,United States,2018-03-09 00:00:00.000000,Entertainment,84
10143,United States,2018-03-10 00:00:00.000000,Entertainment,86
10144,United States,2018-03-11 00:00:00.000000,Entertainment,90
10145,United States,2018-03-12 00:00:00.000000,Entertainment,86
10146,United States,2018-03-13 00:00:00.000000,Entertainment,86
10147,United States,2018-03-14 00:00:00.000000,Entertainment,86
10148,United States,2018-03-15 00:00:00.000000,Entertainment,100
10149,United States,2018-03-16 00:00:00.000000,Entertainment,104
10150,United States,2018-03-17 00:00:00.000000,Entertainment,102
10151,United States,2018-03-18 00:00:00.000000,Entertainment,100
10152,United States,2018-03-19 00:00:00.000000,Entertainment,104
10153,United States,2018-03-20 00:00:00.000000,Entertainment,112
10154,United States,2018-03-21 00:00:00.000000,Entertainment,112
10155,United States,2018-03-22 00:00:00.000000,Entertainment,108
10156,United States,2018-03-23 00:00:00.000000,Entertainment,108
10157,United States,2018-03-24 00:00:00.000000,Entertainment,112
10158,United States,2018-03-25 00:00:00.000000,Entertainment,118
10159,United States,2018-03-26 00:00:00.000000,Entertainment,120
10160,United States,2018-03-27 00:00:00.000000,Entertainment,120
10161,United States,2018-03-28 00:00:00.000000,Entertainment,118
10162,United States,2018-03-29 00:00:00.000000,Entertainment,114
10163,United States,2018-03-30 00:00:00.000000,Entertainment,110
10164,United States,2018-03-31 00:00:00.000000,Entertainment,110
10165,United States,2018-04-01 00:00:00.000000,Entertainment,108
10166,United States,2018-04-02 00:00:00.000000,Entertainment,110
10167,United States,2018-04-03 00:00:00.000000,Entertainment,108
10168,United States,2018-04-04 00:00:00.000000,Entertainment,116
10169,United States,2018-04-05 00:00:00.000000,Entertainment,114
10170,United States,2018-04-06 00:00:00.000000,Entertainment,104
10171,United States,2018-04-07 00:00:00.000000,Entertainment,102
10172,United States,2018-04-14 00:00:00.000000,Entertainment,94
10173,United States,2018-04-15 00:00:00.000000,Entertainment,88
10174,United States,2018-04-16 00:00:00.000000,Entertainment,92
10175,United States,2018-04-17 00:00:00.000000,Entertainment,90
10176,United States,2018-04-18 00:00:00.000000,Entertainment,88
10177,United States,2018-04-19 00:00:00.000000,Entertainment,84
10178,United States,2018-04-20 00:00:00.000000,Entertainment,88
10179,United States,2018-04-21 00:00:00.000000,Entertainment,86
10180,United States,2018-04-22 00:00:00.000000,Entertainment,90
10181,United States,2018-04-23 00:00:00.000000,Entertainment,92
10182,United States,2018-04-24 00:00:00.000000,Entertainment,94
10183,United States,2018-04-25 00:00:00.000000,Entertainment,98
10184,United States,2018-04-26 00:00:00.000000,Entertainment,96
10185,United States,2018-04-27 00:00:00.000000,Entertainment,98
10186,United States,2018-04-28 00:00:00.000000,Entertainment,100
10187,United States,2018-04-29 00:00:00.000000,Entertainment,92
10188,United States,2018-04-30 00:00:00.000000,Entertainment,88
10189,United States,2018-05-01 00:00:00.000000,Entertainment,92
10190,United States,2018-05-02 00:00:00.000000,Entertainment,98
10191,United States,2018-05-03 00:00:00.000000,Entertainment,100
10192,United States,2018-05-04 00:00:00.000000,Entertainment,108
10193,United States,2018-05-05 00:00:00.000000,Entertainment,112
10194,United States,2018-05-06 00:00:00.000000,Entertainment,114
10195,United States,2018-05-07 00:00:00.000000,Entertainment,114
10196,United States,2018-05-08 00:00:00.000000,Entertainment,116
10197,United States,2018-05-09 00:00:00.000000,Entertainment,114
10198,United States,2018-05-10 00:00:00.000000,Entertainment,112
10199,United States,2018-05-11 00:00:00.000000,Entertainment,116
10200,United States,2018-05-12 00:00:00.000000,Entertainment,108
10201,United States,2018-05-13 00:00:00.000000,Entertainment,106
10202,United States,2018-05-14 00:00:00.000000,Entertainment,122
10203,United States,2018-05-15 00:00:00.000000,Entertainment,126
10204,United States,2018-05-16 00:00:00.000000,Entertainment,114
10205,United States,2018-05-17 00:00:00.000000,Entertainment,114
10206,United States,2018-05-18 00:00:00.000000,Entertainment,108
10207,United States,2018-05-19 00:00:00.000000,Entertainment,108
10208,United States,2018-05-20 00:00:00.000000,Entertainment,108
10209,United States,2018-05-21 00:00:00.000000,Entertainment,112
10210,United States,2018-05-22 00:00:00.000000,Entertainment,118
10211,United States,2018-05-23 00:00:00.000000,Entertainment,114
10212,United States,2018-05-24 00:00:00.000000,Entertainment,118
10213,United States,2018-05-25 00:00:00.000000,Entertainment,116
10214,United States,2018-05-26 00:00:00.000000,Entertainment,106
10215,United States,2018-05-27 00:00:00.000000,Entertainment,102
10216,United States,2018-05-28 00:00:00.000000,Entertainment,102
10217,United States,2018-05-29 00:00:00.000000,Entertainment,100
10218,United States,2018-05-30 00:00:00.000000,Entertainment,96
10219,United States,2018-05-31 00:00:00.000000,Entertainment,96
10220,United States,2018-06-01 00:00:00.000000,Entertainment,98
10221,United States,2018-06-02 00:00:00.000000,Entertainment,98
10222,United States,2018-06-03 00:00:00.000000,Entertainment,98
10223,United States,2018-06-04 00:00:00.000000,Entertainment,102
10224,United States,2018-06-05 00:00:00.000000,Entertainment,102
10225,United States,2018-06-06 00:00:00.000000,Entertainment,100
10226,United States,2018-06-07 00:00:00.000000,Entertainment,104
10227,United States,2018-06-08 00:00:00.000000,Entertainment,100
10228,United States,2018-06-09 00:00:00.000000,Entertainment,102
10229,United States,2018-06-10 00:00:00.000000,Entertainment,100
10230,United States,2018-06-11 00:00:00.000000,Entertainment,100
10231,United States,2018-06-12 00:00:00.000000,Entertainment,96
10232,United States,2018-06-13 00:00:00.000000,Entertainment,96
10233,United States,2018-06-14 00:00:00.000000,Entertainment,94
10234,United States,2017-11-14 00:00:00.000000,Film & Animation,16
10235,United States,2017-11-15 00:00:00.000000,Film & Animation,20
10236,United States,2017-11-16 00:00:00.000000,Film & Animation,24
10237,United States,2017-11-17 00:00:00.000000,Film & Animation,20
10238,United States,2017-11-18 00:00:00.000000,Film & Animation,18
10239,United States,2017-11-19 00:00:00.000000,Film & Animation,18
10240,United States,2017-11-20 00:00:00.000000,Film & Animation,20
10241,United States,2017-11-21 00:00:00.000000,Film & Animation,20
10242,United States,2017-11-22 00:00:00.000000,Film & Animation,14
10243,United States,2017-11-23 00:00:00.000000,Film & Animation,24
10244,United States,2017-11-24 00:00:00.000000,Film & Animation,24
10245,United States,2017-11-25 00:00:00.000000,Film & Animation,24
10246,United States,2017-11-26 00:00:00.000000,Film & Animation,26
10247,United States,2017-11-27 00:00:00.000000,Film & Animation,26
10248,United States,2017-11-28 00:00:00.000000,Film & Animation,18
10249,United States,2017-11-29 00:00:00.000000,Film & Animation,16
10250,United States,2017-11-30 00:00:00.000000,Film & Animation,20
10251,United States,2017-12-01 00:00:00.000000,Film & Animation,18
10252,United States,2017-12-02 00:00:00.000000,Film & Animation,22
10253,United States,2017-12-03 00:00:00.000000,Film & Animation,20
10254,United States,2017-12-04 00:00:00.000000,Film & Animation,20
10255,United States,2017-12-05 00:00:00.000000,Film & Animation,20
10256,United States,2017-12-06 00:00:00.000000,Film & Animation,18
10257,United States,2017-12-07 00:00:00.000000,Film & Animation,20
10258,United States,2017-12-08 00:00:00.000000,Film & Animation,16
10259,United States,2017-12-09 00:00:00.000000,Film & Animation,16
10260,United States,2017-12-10 00:00:00.000000,Film & Animation,16
10261,United States,2017-12-11 00:00:00.000000,Film & Animation,14
10262,United States,2017-12-12 00:00:00.000000,Film & Animation,14
10263,United States,2017-12-13 00:00:00.000000,Film & Animation,16
10264,United States,2017-12-14 00:00:00.000000,Film & Animation,18
10265,United States,2017-12-15 00:00:00.000000,Film & Animation,18
10266,United States,2017-12-16 00:00:00.000000,Film & Animation,18
10267,United States,2017-12-17 00:00:00.000000,Film & Animation,20
10268,United States,2017-12-18 00:00:00.000000,Film & Animation,24
10269,United States,2017-12-19 00:00:00.000000,Film & Animation,26
10270,United States,2017-12-20 00:00:00.000000,Film & Animation,28
10271,United States,2017-12-21 00:00:00.000000,Film & Animation,32
10272,United States,2017-12-22 00:00:00.000000,Film & Animation,26
10273,United States,2017-12-23 00:00:00.000000,Film & Animation,30
10274,United States,2017-12-24 00:00:00.000000,Film & Animation,32
10275,United States,2017-12-25 00:00:00.000000,Film & Animation,32
10276,United States,2017-12-26 00:00:00.000000,Film & Animation,32
10277,United States,2017-12-27 00:00:00.000000,Film & Animation,26
10278,United States,2017-12-28 00:00:00.000000,Film & Animation,30
10279,United States,2017-12-29 00:00:00.000000,Film & Animation,36
10280,United States,2017-12-30 00:00:00.000000,Film & Animation,34
10281,United States,2017-12-31 00:00:00.000000,Film & Animation,28
10282,United States,2018-01-01 00:00:00.000000,Film & Animation,30
10283,United States,2018-01-02 00:00:00.000000,Film & Animation,30
10284,United States,2018-01-03 00:00:00.000000,Film & Animation,28
10285,United States,2018-01-04 00:00:00.000000,Film & Animation,24
10286,United States,2018-01-05 00:00:00.000000,Film & Animation,20
10287,United States,2018-01-06 00:00:00.000000,Film & Animation,24
10288,United States,2018-01-07 00:00:00.000000,Film & Animation,24
10289,United States,2018-01-08 00:00:00.000000,Film & Animation,28
10290,United States,2018-01-09 00:00:00.000000,Film & Animation,26
10291,United States,2018-01-12 00:00:00.000000,Film & Animation,26
10292,United States,2018-01-13 00:00:00.000000,Film & Animation,20
10293,United States,2018-01-14 00:00:00.000000,Film & Animation,26
10294,United States,2018-01-15 00:00:00.000000,Film & Animation,28
10295,United States,2018-01-16 00:00:00.000000,Film & Animation,28
10296,United States,2018-01-17 00:00:00.000000,Film & Animation,30
10297,United States,2018-01-18 00:00:00.000000,Film & Animation,28
10298,United States,2018-01-19 00:00:00.000000,Film & Animation,22
10299,United States,2018-01-20 00:00:00.000000,Film & Animation,20
10300,United States,2018-01-21 00:00:00.000000,Film & Animation,22
10301,United States,2018-01-22 00:00:00.000000,Film & Animation,22
10302,United States,2018-01-23 00:00:00.000000,Film & Animation,26
10303,United States,2018-01-24 00:00:00.000000,Film & Animation,26
10304,United States,2018-01-25 00:00:00.000000,Film & Animation,22
10305,United States,2018-01-26 00:00:00.000000,Film & Animation,22
10306,United States,2018-01-27 00:00:00.000000,Film & Animation,24
10307,United States,2018-01-28 00:00:00.000000,Film & Animation,22
10308,United States,2018-01-29 00:00:00.000000,Film & Animation,20
10309,United States,2018-01-30 00:00:00.000000,Film & Animation,20
10310,United States,2018-01-31 00:00:00.000000,Film & Animation,20
10311,United States,2018-02-01 00:00:00.000000,Film & Animation,20
10312,United States,2018-02-02 00:00:00.000000,Film & Animation,20
10313,United States,2018-02-03 00:00:00.000000,Film & Animation,14
10314,United States,2018-02-04 00:00:00.000000,Film & Animation,10
10315,United States,2018-02-05 00:00:00.000000,Film & Animation,16
10316,United States,2018-02-06 00:00:00.000000,Film & Animation,18
10317,United States,2018-02-07 00:00:00.000000,Film & Animation,18
10318,United States,2018-02-08 00:00:00.000000,Film & Animation,22
10319,United States,2018-02-09 00:00:00.000000,Film & Animation,26
10320,United States,2018-02-10 00:00:00.000000,Film & Animation,28
10321,United States,2018-02-11 00:00:00.000000,Film & Animation,26
10322,United States,2018-02-12 00:00:00.000000,Film & Animation,26
10323,United States,2018-02-13 00:00:00.000000,Film & Animation,26
10324,United States,2018-02-14 00:00:00.000000,Film & Animation,24
10325,United States,2018-02-15 00:00:00.000000,Film & Animation,32
10326,United States,2018-02-16 00:00:00.000000,Film & Animation,30
10327,United States,2018-02-17 00:00:00.000000,Film & Animation,28
10328,United States,2018-02-18 00:00:00.000000,Film & Animation,24
10329,United States,2018-02-19 00:00:00.000000,Film & Animation,18
10330,United States,2018-02-20 00:00:00.000000,Film & Animation,18
10331,United States,2018-02-21 00:00:00.000000,Film & Animation,12
10332,United States,2018-02-22 00:00:00.000000,Film & Animation,16
10333,United States,2018-02-23 00:00:00.000000,Film & Animation,18
10334,United States,2018-02-24 00:00:00.000000,Film & Animation,16
10335,United States,2018-02-25 00:00:00.000000,Film & Animation,22
10336,United States,2018-02-26 00:00:00.000000,Film & Animation,20
10337,United States,2018-02-27 00:00:00.000000,Film & Animation,18
10338,United States,2018-02-28 00:00:00.000000,Film & Animation,24
10339,United States,2018-03-01 00:00:00.000000,Film & Animation,26
10340,United States,2018-03-02 00:00:00.000000,Film & Animation,20
10341,United States,2018-03-03 00:00:00.000000,Film & Animation,22
10342,United States,2018-03-04 00:00:00.000000,Film & Animation,22
10343,United States,2018-03-05 00:00:00.000000,Film & Animation,20
10344,United States,2018-03-06 00:00:00.000000,Film & Animation,24
10345,United States,2018-03-07 00:00:00.000000,Film & Animation,24
10346,United States,2018-03-08 00:00:00.000000,Film & Animation,24
10347,United States,2018-03-09 00:00:00.000000,Film & Animation,24
10348,United States,2018-03-10 00:00:00.000000,Film & Animation,22
10349,United States,2018-03-11 00:00:00.000000,Film & Animation,24
10350,United States,2018-03-12 00:00:00.000000,Film & Animation,30
10351,United States,2018-03-13 00:00:00.000000,Film & Animation,28
10352,United States,2018-03-14 00:00:00.000000,Film & Animation,28
10353,United States,2018-03-15 00:00:00.000000,Film & Animation,24
10354,United States,2018-03-16 00:00:00.000000,Film & Animation,22
10355,United States,2018-03-17 00:00:00.000000,Film & Animation,24
10356,United States,2018-03-18 00:00:00.000000,Film & Animation,24
10357,United States,2018-03-19 00:00:00.000000,Film & Animation,24
10358,United States,2018-03-20 00:00:00.000000,Film & Animation,24
10359,United States,2018-03-21 00:00:00.000000,Film & Animation,20
10360,United States,2018-03-22 00:00:00.000000,Film & Animation,18
10361,United States,2018-03-23 00:00:00.000000,Film & Animation,20
10362,United States,2018-03-24 00:00:00.000000,Film & Animation,18
10363,United States,2018-03-25 00:00:00.000000,Film & Animation,18
10364,United States,2018-03-26 00:00:00.000000,Film & Animation,16
10365,United States,2018-03-27 00:00:00.000000,Film & Animation,14
10366,United States,2018-03-28 00:00:00.000000,Film & Animation,14
10367,United States,2018-03-29 00:00:00.000000,Film & Animation,12
10368,United States,2018-03-30 00:00:00.000000,Film & Animation,16
10369,United States,2018-03-31 00:00:00.000000,Film & Animation,18
10370,United States,2018-04-01 00:00:00.000000,Film & Animation,18
10371,United States,2018-04-02 00:00:00.000000,Film & Animation,16
10372,United States,2018-04-03 00:00:00.000000,Film & Animation,16
10373,United States,2018-04-04 00:00:00.000000,Film & Animation,14
10374,United States,2018-04-05 00:00:00.000000,Film & Animation,14
10375,United States,2018-04-06 00:00:00.000000,Film & Animation,18
10376,United States,2018-04-07 00:00:00.000000,Film & Animation,18
10377,United States,2018-04-14 00:00:00.000000,Film & Animation,26
10378,United States,2018-04-15 00:00:00.000000,Film & Animation,26
10379,United States,2018-04-16 00:00:00.000000,Film & Animation,24
10380,United States,2018-04-17 00:00:00.000000,Film & Animation,24
10381,United States,2018-04-18 00:00:00.000000,Film & Animation,26
10382,United States,2018-04-19 00:00:00.000000,Film & Animation,28
10383,United States,2018-04-20 00:00:00.000000,Film & Animation,30
10384,United States,2018-04-21 00:00:00.000000,Film & Animation,28
10385,United States,2018-04-22 00:00:00.000000,Film & Animation,26
10386,United States,2018-04-23 00:00:00.000000,Film & Animation,24
10387,United States,2018-04-24 00:00:00.000000,Film & Animation,22
10388,United States,2018-04-25 00:00:00.000000,Film & Animation,22
10389,United States,2018-04-26 00:00:00.000000,Film & Animation,22
10390,United States,2018-04-27 00:00:00.000000,Film & Animation,22
10391,United States,2018-04-28 00:00:00.000000,Film & Animation,20
10392,United States,2018-04-29 00:00:00.000000,Film & Animation,20
10393,United States,2018-04-30 00:00:00.000000,Film & Animation,24
10394,United States,2018-05-01 00:00:00.000000,Film & Animation,24
10395,United States,2018-05-02 00:00:00.000000,Film & Animation,24
10396,United States,2018-05-03 00:00:00.000000,Film & Animation,28
10397,United States,2018-05-04 00:00:00.000000,Film & Animation,28
10398,United States,2018-05-05 00:00:00.000000,Film & Animation,24
10399,United States,2018-05-06 00:00:00.000000,Film & Animation,24
10400,United States,2018-05-07 00:00:00.000000,Film & Animation,18
10401,United States,2018-05-08 00:00:00.000000,Film & Animation,20
10402,United States,2018-05-09 00:00:00.000000,Film & Animation,20
10403,United States,2018-05-10 00:00:00.000000,Film & Animation,20
10404,United States,2018-05-11 00:00:00.000000,Film & Animation,24
10405,United States,2018-05-12 00:00:00.000000,Film & Animation,24
10406,United States,2018-05-13 00:00:00.000000,Film & Animation,24
10407,United States,2018-05-14 00:00:00.000000,Film & Animation,26
10408,United States,2018-05-15 00:00:00.000000,Film & Animation,16
10409,United States,2018-05-16 00:00:00.000000,Film & Animation,22
10410,United States,2018-05-17 00:00:00.000000,Film & Animation,22
10411,United States,2018-05-18 00:00:00.000000,Film & Animation,24
10412,United States,2018-05-19 00:00:00.000000,Film & Animation,24
10413,United States,2018-05-20 00:00:00.000000,Film & Animation,24
10414,United States,2018-05-21 00:00:00.000000,Film & Animation,24
10415,United States,2018-05-22 00:00:00.000000,Film & Animation,20
10416,United States,2018-05-23 00:00:00.000000,Film & Animation,20
10417,United States,2018-05-24 00:00:00.000000,Film & Animation,20
10418,United States,2018-05-25 00:00:00.000000,Film & Animation,20
10419,United States,2018-05-26 00:00:00.000000,Film & Animation,20
10420,United States,2018-05-27 00:00:00.000000,Film & Animation,22
10421,United States,2018-05-28 00:00:00.000000,Film & Animation,26
10422,United States,2018-05-29 00:00:00.000000,Film & Animation,26
10423,United States,2018-05-30 00:00:00.000000,Film & Animation,26
10424,United States,2018-05-31 00:00:00.000000,Film & Animation,26
10425,United States,2018-06-01 00:00:00.000000,Film & Animation,26
10426,United States,2018-06-02 00:00:00.000000,Film & Animation,24
10427,United States,2018-06-03 00:00:00.000000,Film & Animation,24
10428,United States,2018-06-04 00:00:00.000000,Film & Animation,26
10429,United States,2018-06-05 00:00:00.000000,Film & Animation,30
10430,United States,2018-06-06 00:00:00.000000,Film & Animation,30
10431,United States,2018-06-07 00:00:00.000000,Film & Animation,30
10432,United States,2018-06-08 00:00:00.000000,Film & Animation,34
10433,United States,2018-06-09 00:00:00.000000,Film & Animation,32
10434,United States,2018-06-10 00:00:00.000000,Film & Animation,32
10435,United States,2018-06-11 00:00:00.000000,Film & Animation,32
10436,United States,2018-06-12 00:00:00.000000,Film & Animation,32
10437,United States,2018-06-13 00:00:00.000000,Film & Animation,30
10438,United States,2018-06-14 00:00:00.000000,Film & Animation,30
10439,United States,2017-11-14 00:00:00.000000,Gaming,2
10440,United States,2017-11-15 00:00:00.000000,Gaming,2
10441,United States,2017-11-16 00:00:00.000000,Gaming,2
10442,United States,2017-11-17 00:00:00.000000,Gaming,4
10443,United States,2017-11-18 00:00:00.000000,Gaming,4
10444,United States,2017-11-19 00:00:00.000000,Gaming,4
10445,United States,2017-11-20 00:00:00.000000,Gaming,4
10446,United States,2017-11-21 00:00:00.000000,Gaming,4
10447,United States,2017-11-22 00:00:00.000000,Gaming,2
10448,United States,2017-11-23 00:00:00.000000,Gaming,2
10449,United States,2017-11-24 00:00:00.000000,Gaming,2
10450,United States,2017-11-25 00:00:00.000000,Gaming,2
10451,United States,2017-11-26 00:00:00.000000,Gaming,2
10452,United States,2017-11-27 00:00:00.000000,Gaming,2
10453,United States,2017-11-28 00:00:00.000000,Gaming,2
10454,United States,2017-11-29 00:00:00.000000,Gaming,2
10455,United States,2017-11-30 00:00:00.000000,Gaming,2
10456,United States,2017-12-01 00:00:00.000000,Gaming,4
10457,United States,2017-12-02 00:00:00.000000,Gaming,2
10458,United States,2017-12-03 00:00:00.000000,Gaming,4
10459,United States,2017-12-04 00:00:00.000000,Gaming,4
10460,United States,2017-12-05 00:00:00.000000,Gaming,4
10461,United States,2017-12-06 00:00:00.000000,Gaming,2
10462,United States,2017-12-07 00:00:00.000000,Gaming,4
10463,United States,2017-12-08 00:00:00.000000,Gaming,6
10464,United States,2017-12-09 00:00:00.000000,Gaming,14
10465,United States,2017-12-10 00:00:00.000000,Gaming,14
10466,United States,2017-12-11 00:00:00.000000,Gaming,14
10467,United States,2017-12-12 00:00:00.000000,Gaming,14
10468,United States,2017-12-13 00:00:00.000000,Gaming,14
10469,United States,2017-12-14 00:00:00.000000,Gaming,10
10470,United States,2017-12-15 00:00:00.000000,Gaming,2
10471,United States,2017-12-16 00:00:00.000000,Gaming,2
10472,United States,2017-12-17 00:00:00.000000,Gaming,4
10473,United States,2017-12-18 00:00:00.000000,Gaming,2
10474,United States,2017-12-19 00:00:00.000000,Gaming,2
10475,United States,2017-12-20 00:00:00.000000,Gaming,2
10476,United States,2017-12-21 00:00:00.000000,Gaming,2
10477,United States,2018-01-03 00:00:00.000000,Gaming,2
10478,United States,2018-01-04 00:00:00.000000,Gaming,2
10479,United States,2018-01-05 00:00:00.000000,Gaming,6
10480,United States,2018-01-06 00:00:00.000000,Gaming,6
10481,United States,2018-01-07 00:00:00.000000,Gaming,8
10482,United States,2018-01-08 00:00:00.000000,Gaming,8
10483,United States,2018-01-09 00:00:00.000000,Gaming,6
10484,United States,2018-01-12 00:00:00.000000,Gaming,6
10485,United States,2018-01-13 00:00:00.000000,Gaming,6
10486,United States,2018-01-14 00:00:00.000000,Gaming,6
10487,United States,2018-01-15 00:00:00.000000,Gaming,6
10488,United States,2018-01-16 00:00:00.000000,Gaming,6
10489,United States,2018-01-17 00:00:00.000000,Gaming,8
10490,United States,2018-01-18 00:00:00.000000,Gaming,8
10491,United States,2018-01-19 00:00:00.000000,Gaming,10
10492,United States,2018-01-20 00:00:00.000000,Gaming,8
10493,United States,2018-01-21 00:00:00.000000,Gaming,6
10494,United States,2018-01-22 00:00:00.000000,Gaming,6
10495,United States,2018-01-23 00:00:00.000000,Gaming,8
10496,United States,2018-01-24 00:00:00.000000,Gaming,10
10497,United States,2018-01-25 00:00:00.000000,Gaming,10
10498,United States,2018-01-26 00:00:00.000000,Gaming,8
10499,United States,2018-01-27 00:00:00.000000,Gaming,10
10500,United States,2018-01-28 00:00:00.000000,Gaming,10
10501,United States,2018-01-29 00:00:00.000000,Gaming,12
10502,United States,2018-01-30 00:00:00.000000,Gaming,14
10503,United States,2018-01-31 00:00:00.000000,Gaming,14
10504,United States,2018-02-01 00:00:00.000000,Gaming,14
10505,United States,2018-02-02 00:00:00.000000,Gaming,10
10506,United States,2018-02-03 00:00:00.000000,Gaming,12
10507,United States,2018-02-04 00:00:00.000000,Gaming,12
10508,United States,2018-02-05 00:00:00.000000,Gaming,10
10509,United States,2018-02-06 00:00:00.000000,Gaming,10
10510,United States,2018-02-07 00:00:00.000000,Gaming,6
10511,United States,2018-02-08 00:00:00.000000,Gaming,8
10512,United States,2018-02-09 00:00:00.000000,Gaming,4
10513,United States,2018-02-10 00:00:00.000000,Gaming,2
10514,United States,2018-02-11 00:00:00.000000,Gaming,2
10515,United States,2018-02-12 00:00:00.000000,Gaming,2
10516,United States,2018-02-13 00:00:00.000000,Gaming,2
10517,United States,2018-02-14 00:00:00.000000,Gaming,4
10518,United States,2018-02-15 00:00:00.000000,Gaming,4
10519,United States,2018-02-16 00:00:00.000000,Gaming,4
10520,United States,2018-02-17 00:00:00.000000,Gaming,4
10521,United States,2018-02-18 00:00:00.000000,Gaming,4
10522,United States,2018-02-19 00:00:00.000000,Gaming,4
10523,United States,2018-02-20 00:00:00.000000,Gaming,4
10524,United States,2018-02-21 00:00:00.000000,Gaming,2
10525,United States,2018-02-22 00:00:00.000000,Gaming,2
10526,United States,2018-02-23 00:00:00.000000,Gaming,4
10527,United States,2018-02-24 00:00:00.000000,Gaming,2
10528,United States,2018-02-25 00:00:00.000000,Gaming,2
10529,United States,2018-02-28 00:00:00.000000,Gaming,2
10530,United States,2018-03-01 00:00:00.000000,Gaming,2
10531,United States,2018-03-02 00:00:00.000000,Gaming,2
10532,United States,2018-03-03 00:00:00.000000,Gaming,2
10533,United States,2018-03-04 00:00:00.000000,Gaming,4
10534,United States,2018-03-05 00:00:00.000000,Gaming,6
10535,United States,2018-03-06 00:00:00.000000,Gaming,6
10536,United States,2018-03-07 00:00:00.000000,Gaming,4
10537,United States,2018-03-08 00:00:00.000000,Gaming,4
10538,United States,2018-03-09 00:00:00.000000,Gaming,8
10539,United States,2018-03-10 00:00:00.000000,Gaming,8
10540,United States,2018-03-11 00:00:00.000000,Gaming,10
10541,United States,2018-03-12 00:00:00.000000,Gaming,10
10542,United States,2018-03-13 00:00:00.000000,Gaming,10
10543,United States,2018-03-14 00:00:00.000000,Gaming,10
10544,United States,2018-03-15 00:00:00.000000,Gaming,8
10545,United States,2018-03-16 00:00:00.000000,Gaming,8
10546,United States,2018-03-17 00:00:00.000000,Gaming,8
10547,United States,2018-03-18 00:00:00.000000,Gaming,10
10548,United States,2018-03-19 00:00:00.000000,Gaming,10
10549,United States,2018-03-20 00:00:00.000000,Gaming,10
10550,United States,2018-03-21 00:00:00.000000,Gaming,10
10551,United States,2018-03-22 00:00:00.000000,Gaming,10
